Today's Date,Today's Date,今日の日付,تاريخ اليوم,Das heutige Datum,Fecha De Hoy,Date d'aujourd'hui,Data de hoje,วันที่วันนี้,Ngày hôm nay,今天的日期,,,,,,,,,
Are You in the Mood for a Date Today,Are You in the Mood for a Date Today,今日はデートの気分ですか?,هل أنت في حالة مزاجية لموعد اليوم,Sind Sie heute in der Stimmung für ein Date?,¿Estás de humor para una cita hoy?,Êtes-vous d'humeur pour un rendez-vous aujourd'hui,Você está com disposição para um encontro hoje,คุณอยู่ในอารมณ์สำหรับการออกเดทวันนี้,Bạn có tâm trạng cho một ngày hôm nay,你今天有心情約會嗎？,,,,,,,,,
The Date Determines Tonight's Luck,The Date Determines Tonight's Luck,今夜の運は日付によって決まる,التاريخ يحدد حظ الليلة,Das Datum bestimmt das Glück des heutigen Abends,La Fecha Determina La Suerte De Esta Noche,La date détermine la chance de ce soir,A Data Determina A Sorte Desta Noite,วันที่กำหนดโชคของคืนนี้,Ngày quyết định vận may đêm nay,日期決定今晚的運氣,,,,,,,,,
Love Alert! Your Love Moment is Set……,Love Alert! Your Love Moment is Set……,ラブアラート!あなたのラブモーメントが決まりました……,تنبيه الحب! تم تعيين لحظة حبك......,Liebesalarm! Dein Liebesmoment ist eingestellt.....,¡Alerta de Amor! Tu Momento De Amor Está Establecido......,Alerte d'amour! Votre moment d'amour est fixé......,Alerta de amor! Seu momento de amor está definido … …,การแจ้งเตือนความรัก! ช่วงเวลาแห่งความรักของคุณถูกตั้งค่าแล้ว.....,Cảnh báo tình yêu! Khoảnh khắc tình yêu của bạn đã được thiết lập......,愛情警報！你的愛情時刻已經設定……,,,,,,,,,
You'll Be Very Lucky Today at ……,You'll Be Very Lucky Today at ……,今日はとてもラッキーになるでしょう…,ستكون محظوظًا جدًا اليوم في......,Sie werden heute sehr glücklich sein bei.....,Tendrás mucha suerte hoy en......,Vous serez très chanceux aujourd'hui à......,Você terá muita sorte hoje em … …,วันนี้คุณจะโชคดีมากที่.....,Bạn sẽ rất may mắn hôm nay tại......,你今天會很幸運……,,,,,,,,,
She's Waiting for You Toda.Time is Key!,She's Waiting for You Toda.Time is Key!,彼女はあなたを待っていますToda. Time is Key!,إنها تنتظرك يا تود ، الوقت هو المفتاح!,Sie wartet heute auf dich. Zeit ist der Schlüssel!,Ella Te Está Esperando Hoy. ¡El Tiempo es Clave!,Elle vous attend aujourd'hui. Le temps est la clé!,Ela está esperando por você hoje. O tempo é a chave!,เธอกำลังรอคุณอยู่ โทด้า เวลาคือกุญแจสำคัญ!,Cô ấy đang đợi bạn hôm nay. Thời gian là chìa khóa!,她在等你。時間是關鍵！,,,,,,,,,
She will wait at ……,She will wait at ……,彼女は...で待ちます。,سوف تنتظر عند......,Sie wird warten bei.....,Ella esperará en......,Elle attendra à......,Ela vai esperar em … …,เธอจะรอที่.....,Cô ấy sẽ đợi ở......,她會等在……,,,,,,,,,
Best Dating Slot of the Day,Best Dating Slot of the Day,今日の最高のデートスロット,أفضل يؤرخ فتحة من اليوم,Bester Dating-Slot des Tages,La mejor franja de citas del día,Meilleur créneau de rencontre du jour,Melhor Slot de Namoro do Dia,ช่องออกเดทที่ดีที่สุดของวัน,Vị trí hẹn hò tốt nhất trong ngày,每日最佳約會時段,,,,,,,,,
Don't Be Late~,Don't Be Late~,遅刻しないでください~,لا تتأخر ~,Seien Sie nicht zu spät ~,No Llegues Tarde ~,Ne soyez pas en retard ~,Não Se Atrase ~,อย่ามาสาย ~,Đừng đến muộn ~,不要遲到~,,,,,,,,,
AI Matching,AI Matching,AIマッチング,مطابقة AI,KI-Anpassung,Coincidencia de IA,Correspondance IA,IA Coincidindo,การจับคู่ AI,AI phù hợp,AI匹配,,,,,,,,,
Test your Fate Index with Her😏,Test your Fate Index with Her😏,彼女とあなたの運命指数をテスト😏,اختبار مؤشر مصير الخاص بك معها😏,Testen Sie Ihren Schicksalsindex mit ihr😏,Prueba tu índice de destino con Ella😏,Testez votre indice de destin avec elle😏,Teste seu Índice de Destino com Ela😏,ทดสอบดัชนีโชคชะตาของคุณกับเธอ😏,Kiểm tra chỉ số số phận của bạn với cô ấy😏,和她一起測試你的命運指數😏,,,,,,,,,
Test today's Love Briefing💌,Test today's Love Briefing💌,今日のラブブリーフィングをテストする💌,اختبار موجز الحب اليوم💌,Testen Sie das heutige Love Briefing💌,Prueba el Love Briefing de hoy💌,Testez le briefing d'amour d'aujourd'hui💌,Teste o Love Briefing de hoje💌,ทดสอบการบรรยายสรุปความรักในวันนี้💌,Kiểm tra tóm tắt tình yêu hôm nay💌,測試今天的愛情簡報💌,,,,,,,,,
Your Secret Love Portrait: Generated! 🤫,Your Secret Love Portrait: Generated! 🤫,あなたの秘密の愛の肖像画: Generated! 🤫,صورة حبك السرية: تم إنشاؤها! 🤫,Ihr geheimes Liebesporträt: Generiert! 🤫,Tu Retrato De Amor Secreto: ¡Generado! 🤫,Votre portrait d'amour secret : Généré! 🤫,Seu Retrato Secreto de Amor: Gerado! 🤫,ภาพเหมือนความรักลับของคุณ: สร้างขึ้น! 🤫,Chân dung  của bạn: Được tạo ra! 🤫,你的暗戀畫像：生成了！ 🤫,,,,,,,,,
Remembered by THEM at ……,Remembered by THEM at ……,彼らによって思い出された…,تذكروا من قبلهم في......,Erinnert an SIE bei.....,Recordado por ELLOS en......,Souvenu par EUX à......,Lembrado por ELES em … …,จดจำโดยพวกเขาที่.....,Được HỌ tưởng nhớ tại......,被他們銘記在……,,,,,,,,,
Your Love Data: Decoded! 🧬,Your Love Data: Decoded! 🧬,あなたの愛のデータ:解読! 🧬,بيانات حبك: فك تشفيرها! 🧬,Deine Liebesdaten: Entschlüsselt! 🧬,Tus Datos De Amor: ¡Decodificados! 🧬,Vos données d'amour : décodées! 🧬,Seus Dados de Amor: Decodificados! 🧬,ข้อมูลความรักของคุณ: ถอดรหัส! 🧬,Dữ liệu tình yêu của bạn: Giải mã! 🧬,你的愛情數據：已解碼！ 🧬,,,,,,,,,
Creating a report for you……,Creating a report for you……,あなたのためにレポートを作成しています…,إنشاء تقرير لك......,Erstellung eines Berichts für Sie.....,Creando un informe para ti......,Créer un rapport pour vous......,Criando um relatório para você … …,การสร้างรายงานสำหรับคุณ.....,Tạo một báo cáo cho bạn......,爲您創建報告……,,,,,,,,,
Humor,Humor,ユーモア,فكاهة,Humor,Humor,Humour,Humor,อารมณ์ขัน,Hài hước,幽默,,,,,,,,,
What's Your Banana Ripeness Level? 🍌,What's Your Banana Ripeness Level? 🍌,バナナの熟成度は? 🍌,ما هو مستوى نضج الموز لديك ؟ 🍌,Was ist Ihr Bananen-Reifegrad? 🍌,¿Cuál Es Tu Nivel De Madurez De Plátano? 🍌,Quel est votre degré de maturité de la banane? 🍌,Qual É O Seu Nível De Amadurecimento Da Banana? 🍌,ระดับความสุกของกล้วยของคุณคืออะไร? 🍌,Mức độ chín chuối của bạn là bao nhiêu? 🍌,你的香蕉成熟度是多少？ 🍌,,,,,,,,,
The Peel-Good Question We All Secretly Ponder... 🤔,The Peel-Good Question We All Secretly Ponder... 🤔,私たちは皆、秘密裏に考えている「ピール・グッド・クエスチョン」。。。 🤔,سؤال التقشير الجيد الذي نتأمل فيه جميعًا سرًا... 🤔,"Die Peel-Good-Frage, über die wir alle insgeheim nachdenken... 🤔",La Pregunta Que Todos Reflexionamos En Secreto... 🤔,La question que nous nous posons tous secrètement 🤔,A Boa Pergunta Que Todos Nós Consideramos Secretamente... 🤔,คำถามที่ดีที่เราทุกคนไตร่ตรองอย่างลับๆ.. 🤔,Câu hỏi hay mà tất cả chúng ta đều thầm suy ngẫm... 🤔,我們都暗暗思考的好問題… 🤔,,,,,,,,,
Daily,Daily,デイリー,يوميا,Täglich,Diariamente,Quotidiennement,Diariamente,รายวัน,Hàng ngày,每日,,,,,,,,,
Are You an Ocean Personality? 🌊,Are You an Ocean Personality? 🌊,あなたは海の人ですか? 🌊,هل أنت شخصية المحيط ؟ 🌊,Sind Sie eine Ozeanpersönlichkeit? 🌊,¿Eres una personalidad oceánica? 🌊,Êtes-vous une personnalité de l'océan? 🌊,Você é uma personalidade do oceano? 🌊,คุณเป็นบุคลิกภาพของมหาสมุทรหรือไม่? 🌊,Bạn có phải là một nhân cách đại dương? 🌊,你是海洋人格嗎？ 🌊,,,,,,,,,
The Tides Are Turning... Let's See!,The Tides Are Turning... Let's See!,潮が変わっている。。。 見てみよう!,المد والجزر يتحول... دعونا نرى!,Das Blatt wendet sich... Mal sehen!,Las Mareas Están Cambiando... ¡Veamos!,Les marées tournent... Voyons!,As Marés Estão Virando... Vamos Ver!,กระแสน้ำกำลังเปลี่ยน.. มาดูกัน!,Thủy triều đang ... Hãy xem nào!,漲潮了…讓我看看！,,,,,,,,,
Love,Love,愛する,الحب,Liebe,Amor,Amour,Amor,รัก,Tình yêu,愛情,,,,,,,,,
What Kind of Guy Makes You Go... 🔥,What Kind of Guy Makes You Go... 🔥,どんな男があなたを行かせるのか。。。 🔥,أي نوع من الرجال يجعلك تذهب... 🔥,"Was Typ, der einen zum Gehen bringt... 🔥",Qué Tipo De Chico Te Hace Ir... 🔥,Quel genre de gars vous fait partir 🔥,Que Tipo De Cara Te Faz Ir... 🔥,ผู้ชายแบบไหนที่ทำให้คุณไป.. 🔥,Lời bài hát: What Kind Of Guy Makes You Go.. 🔥,什麼樣的人會讓你去… 🔥,,,,,,,,,
SO HOTTTTT!,SO HOTTTTT!,とても暑い!,حار جدا!,SO HEISS!,¡TAN CALIENTE!,TELLEMENT CHAUD!,TÃO QUENTE!,ร้อนมาก!,QUÁ HOTTTTT!,太性感了！,,,,,,,,,
What Brings You a Moment of Peace? 🧘‍♀️✨,What Brings You a Moment of Peace? 🧘♀️✨,何があなたに平和な瞬間をもたらしますか? 🧘♀️✨,ما الذي يمنحك لحظة سلام ؟ 🧘♀️✨,Was bringt Ihnen einen Moment des Friedens? 🧘♀️✨,¿Qué Te Trae Un Momento De Paz? 🧘♀️✨,Qu'est-ce qui vous apporte un moment de paix? 🧘♀️✨,O que te traz um momento de paz? 🧘♀️✨,อะไรทำให้คุณมีช่วงเวลาแห่งสันติภาพ? 🧘♀️✨,Điều gì mang lại cho bạn một khoảnh khắc bình yên? 🧘♀️✨,是什麼帶給你片刻的安寧？ 🧘♀️✨,,,,,,,,,
Shhh... Finding Your Calm...,Shhh... Finding Your Calm...,シーッ。。。 あなたの落ち着きを見つける。。。,صه... العثور على الهدوء الخاص بك...,Pssst... Finden Sie Ihre Ruhe...,Shhh... Encontrando tu calma...,Chut... Trouver votre calme...,Shhh... Encontrando Sua Calma...,ชู่.. ค้นหาความสงบของคุณ..,Suỵt... Tìm kiếm sự bình tĩnh của bạn...,噓…找到你的平靜…,,,,,,,,,
Discover Your Secret July Word!,Discover Your Secret July Word!,7月の秘密の言葉を発見しよう!,اكتشف كلمة يوليو السرية الخاصة بك!,Entdecken Sie Ihr geheimes Juli-Wort!,¡Descubre Tu Palabra Secreta De Julio!,Découvrez votre mot secret de juillet!,Descubra Sua Palavra Secreta De Julho!,ค้นพบคำลับของคุณในเดือนกรกฎาคม!,Khám phá từ tháng 7 bí mật của bạn!,發現你的祕密七月詞！,,,,,,,,,
Shhh... Don't Tell Anyone! 😉,Shhh... Don't Tell Anyone! 😉,シーッ。。。 誰にも言わないで! 😉,صه... لا تخبر أحدا! 😉,Pssst... Sagen Sie es niemandem! 😉,Shhh... ¡No se lo digas a nadie! 😉,Chut... Ne le dis à personne! 😉,Shhh... Não Conte A Ninguém! 😉,ชู่.. อย่าบอกใคร! 😉,Suỵt... Đừng nói với ai! 😉,噓…不要告訴任何人！ 😉,,,,,,,,,
What Might You Miss in 2025?,What Might You Miss in 2025?,2025年に何が恋しいですか?,ما الذي قد تفتقده في عام 2025 ؟,Was könnten Sie im Jahr 2025 verpassen?,¿Qué podrías perderte en 2025?,Qu'est-ce qui pourrait vous manquer en 2025?,O Que Você Pode Perder Em 2025?,คุณจะพลาดอะไรในปี 2025?,Bạn có thể bỏ lỡ điều gì  năm 2025?,2025年你可能錯過什麼？,,,,,,,,,
"Sometimes, Missing Out is a Blessing in Disguise...","Sometimes, Missing Out is a Blessing in Disguise...",時に、見逃すことは偽りの祝福です。。。,في بعض الأحيان ، يكون الضياع نعمة مقنعة...,"Manchmal ist es ein Segen, etwas zu verpassen...","A veces, perderse es una bendición disfrazada...","Parfois, manquer est une bénédiction déguisée","Às vezes, perder é uma bênção disfarçada...",บางครั้งการพลาดเป็นพรในการปลอมตัว...,"Đôi khi, Bỏ lỡ là một phước lành trong ngụy trang...",有時候，錯過是僞裝的祝福…,,,,,,,,,
